id;codeTypePieceIdentite;DATE_OBTENTION;codePostal
1286704;1;15/08/81;1091
49535;1;24/10/81;1000
884304;1;02/05/85;5000
978922;1;29/04/85;2034
72557;1;13/07/85;1000
324953;1;13/07/85;2034
200642;1;14/06/85;7024
1263832;1;13/01/83;2011
992918;1;11/09/82;2037
155410;1;29/11/82;2089
521535;1;21/08/80;2051
434074;1;18/07/80;8060
293458;1;18/07/80;8060
1035381;1;01/02/80;4000
1099387;1;01/02/80;4002
356646;1;06/10/80;6000
1327103;1;24/06/80;6000
251984;1;16/06/80;6041
1299235;1;02/01/97;2074
904826;1;05/04/97;2070
890749;1;14/04/86;1095
941156;1;28/02/86;2080
545063;1;30/10/85;1001
386376;1;28/02/86;2083
1011397;1;06/03/07;3021
45584;1;29/05/93;1001
193059;1;22/10/92;2080
919077;1;19/04/99;3000
113038;1;30/01/79;3000
312389;1;22/01/86;2011
293902;1;19/12/85;1091
174490;1;05/05/82;9070
1016380;1;10/02/69;2091
475527;1;28/05/79;1000
402857;1;21/02/64;2000
719265;1;28/02/80;2040
892130;1;30/10/80;7000
178697;1;25/04/80;2080
302308;1;26/04/80;2037
309098;1;14/02/80;4070
1043729;1;04/09/89;2092
1044434;1;22/06/89;1000
868580;1;29/06/88;2000
30422;1;31/10/80;2030
62785;1;01/11/80;1095
1012969;1;11/11/80;7050
879789;1;23/01/85;1004
318702;1;22/11/84;7100
540356;1;28/09/83;2096
1213904;1;25/04/83;4100
1027234;1;27/09/83;5070
874617;1;27/09/83;2066
1219648;1;22/10/88;4051
54214;1;13/04/84;
885759;1;26/04/76;1124
254111;1;15/04/09;2013
193120;1;16/01/09;2016
1008895;1;24/09/08;2021
211288;1;11/03/79;2051
1100364;1;08/07/86;3000
1234789;1;19/09/86;1001
28466;1;06/09/82;2073
419905;1;11/02/83;3011
499037;1;10/02/83;8011
881059;1;20/12/83;2040
371743;1;12/04/83;8030
148331;1;18/04/83;5013
1324283;1;30/01/06;8045
192838;1;12/09/05;2089
1227752;1;21/04/06;1163
1516925;1;30/09/05;2070
1042999;1;27/12/08;2037
1071726;1;05/10/77;8012
947759;1;23/03/76;3182
1298176;1;04/12/69;2073
1297505;1;15/12/67;2073
1082303;1;10/09/80;
201177;1;19/11/81;6001
1040981;1;09/12/81;6000
1007502;1;20/12/79;2011
1311036;1;21/08/79;2001
897129;1;22/09/79;2074
63381;1;17/08/79;2040
1043646;1;10/11/79;2010
48762;1;13/09/79;1005
206409;1;13/09/76;3000
893014;1;14/12/76;2036
1104590;1;06/01/76;3000
401535;1;13/05/88;2074
360649;1;12/03/88;2000
327375;1;12/07/78;5000
1368568;1;28/06/78;2050
30140;1;02/03/78;4003
1003892;1;31/01/78;5180
394536;1;07/01/77;1005
382451;1;27/06/86;2036
919706;1;26/01/09;2052
1044871;1;04/12/08;2000
1315763;1;02/02/02;3000
5509;1;08/02/02;2037
244848;1;27/12/01;3052
1051438;1;28/01/02;3000
367128;1;14/03/02;3000
562871;1;07/03/88;2020
1050771;1;19/10/87;1082
891514;1;19/03/87;2050
32051;1;05/03/88;2010
42955;1;11/03/88;1000
1417577;1;30/12/13;2085
392799;1;25/06/13;2070
287523;1;07/04/92;1000
1111130;1;20/06/92;1009
908712;1;21/06/88;3021
146619;1;23/11/91;3012
1297128;1;15/10/90;3012
476675;1;09/09/99;3000
1100453;1;02/06/99;3000
909126;1;03/01/02;3000
961853;1;24/04/14;2022
1024585;1;27/04/12;2070
196867;1;01/06/12;5090
1040037;1;22/02/99;3071
1319954;1;13/10/10;8080
983614;1;22/07/11;2046
1367231;1;09/09/11;2045
1013466;1;20/06/05;3021
252837;1;26/07/05;3013
1093523;1;27/05/86;3000
879729;1;31/07/86;1074
236047;1;19/05/87;2046
381778;1;10/05/97;
1340336;1;29/11/96;3041
975018;1;16/12/06;2015
1232867;1;13/03/95;8050
148209;1;16/09/82;2080
1219413;1;30/06/83;1003
364805;1;08/11/82;2080
943786;1;12/10/82;2051
49444;1;30/12/82;1003
1041928;1;17/07/82;2046
68551;1;22/09/82;2015
211875;1;14/07/82;2036
172200;1;23/11/77;2040
979073;1;20/01/79;2096
1298147;1;20/06/77;6032
880184;1;09/08/77;5061
33098;1;11/10/78;1000
353838;1;21/08/85;4011
34462;1;01/10/81;2030
423355;1;30/12/81;3000
1006545;1;04/03/80;8090
31901;1;24/07/81;3000
1065284;1;30/06/81;2073
968598;1;17/06/06;1009
1082455;1;09/02/06;1000
54917;1;16/09/05;2092
1101216;1;18/03/78;2080
445445;1;17/03/78;3050
898452;1;03/02/79;2000
1081989;1;14/06/78;2092
1517184;1;11/04/78;7071
264861;1;08/02/90;
265715;1;24/09/02;
1215731;1;15/07/02;2000
974329;1;23/10/02;2050
30728;1;02/07/02;2041
259427;1;16/05/86;7000
963949;1;24/12/79;5080
873070;1;03/07/79;2000
1083645;1;06/12/79;1004
897853;1;02/11/70;4071
186205;1;17/06/71;4000
313150;1;30/06/79;5090
148262;1;24/02/82;2010
386956;1;26/01/83;3011
48830;1;16/08/84;2041
530619;1;01/12/84;3062
53008;1;24/10/83;9080
206721;1;14/06/76;2089
315556;1;11/06/83;4011
902337;1;06/11/74;8100
893959;1;15/03/86;2041
54096;1;05/06/62;2052
32126;1;11/11/80;2082
369911;1;23/02/80;1009
325110;1;13/02/80;2017
1050400;1;24/04/80;2017
891506;1;10/04/75;2062
210840;1;30/03/76;6041
1102687;1;15/01/77;
368660;1;24/04/76;2074
499692;1;27/04/76;2052
523808;1;22/03/66;1082
146978;1;07/04/64;1004
154760;1;17/09/62;2092
1216931;1;15/05/69;2070
307589;1;16/11/81;1053
877718;1;12/11/81;1006
914676;1;02/04/82;2063
395809;1;14/05/79;3000
1219236;1;08/03/79;2040
998313;1;09/03/79;2000
999918;1;03/11/78;2080
1029110;1;04/04/79;2200
534807;1;26/10/78;1006
297426;1;08/07/72;2074
1228949;1;15/09/49;1002
32225;1;24/08/82;2010
52146;1;26/10/83;3000
404350;1;18/05/82;1002
1230805;1;13/09/89;2015
164567;1;29/09/05;3000
535058;1;01/09/06;2080
503701;1;07/09/06;3011
55474;1;20/06/95;2010
521987;1;25/05/93;2078
328446;1;12/05/94;2052
902248;1;26/05/93;2014
895502;1;16/07/86;3002
867299;1;28/02/90;2024
65026;1;02/08/01;2062
414166;1;30/07/01;2014
272655;1;04/08/01;2091
394319;1;13/11/01;1095
1016165;1;16/11/01;1002
904697;1;17/04/01;2070
487286;1;04/03/14;2076
346400;1;21/07/01;3011
711852;1;10/11/00;3000
873395;1;24/05/01;3000
152895;1;14/12/85;3000
855715;1;30/12/85;3000
1049749;1;28/08/99;3000
979584;1;04/07/87;3000
1008179;1;24/11/84;3000
184937;1;18/11/86;3003
879444;1;11/12/85;2000
66970;1;10/06/75;1000
1041562;1;19/01/81;3000
1302645;1;08/09/88;2052
1165517;1;11/05/89;1005
66558;1;24/11/88;2036
388518;1;10/01/81;2080
291331;1;08/12/80;3011
981930;1;03/06/81;2045
5244;1;06/12/84;2036
393642;1;03/12/84;5020
502747;1;22/10/88;2050
138802;1;31/08/83;2037
29470;1;11/04/84;2000
1331514;1;05/04/84;2014
385469;1;27/12/78;2015
1032711;1;14/12/83;1004
352465;1;14/06/84;2050
1064699;1;18/06/84;2089
1045722;1;04/11/08;1005
393030;1;16/01/09;1057
545868;1;07/02/09;4012
307640;1;14/06/79;1000
321631;1;29/11/79;2009
468761;1;02/02/76;8070
999607;1;08/04/59;1004
29200;1;26/12/85;5080
1303718;1;19/12/85;7032
225046;1;19/09/85;2033
1234707;2;04/10/85;1082
28869;1;19/09/86;2086
438195;1;17/11/75;9100
1228449;1;28/10/82;4000
31155;1;20/12/83;4170
395055;1;06/07/82;2080
162468;1;19/01/83;1009
1309721;1;03/11/83;2024
1028928;1;21/06/01;1002
1050024;1;12/08/05;2045
1331161;1;21/08/01;1110
396088;1;31/07/09;2063
1066010;1;09/07/09;1001
285657;1;13/12/08;1009
538894;1;23/02/79;3000
1028558;1;17/03/76;1013
73944;1;25/09/80;2080
224972;1;21/09/81;8040
124340;1;30/12/80;6000
30415;1;09/12/80;2011
1052684;1;16/01/81;6100
81443;1;11/02/81;9000
1066918;1;21/08/80;3100
372315;1;16/03/82;2024
65879;1;17/04/82;2015
944609;1;27/04/82;2042
53763;1;28/10/82;2000
1301839;1;14/05/80;6000
42816;1;15/09/79;3013
30430;1;26/04/77;3000
231045;1;03/12/74;9000
28976;1;24/11/76;4012
641935;1;13/10/76;2037
706915;1;07/01/78;3000
907002;1;07/06/07;3012
1237495;1;21/01/08;2013
211746;1;08/01/08;2083
426874;1;24/06/09;1064
974135;1;24/07/71;2070
33552;1;12/07/71;2080
1375989;1;30/04/71;
1232569;1;24/11/71;3012
170282;1;09/02/72;2037
879056;1;31/12/71;3000
1063093;1;16/02/81;3000
275780;1;18/05/81;2051
42352;1;22/01/81;4023
231268;1;18/03/81;1005
1303909;1;10/02/82;2073
291541;1;24/01/81;2010
1045199;1;06/03/75;2026
941621;1;15/05/70;2033
1234953;1;22/12/81;1004
1065099;1;12/11/81;3002
162549;1;03/11/81;3000
884765;1;24/03/89;3180
54655;1;19/01/89;
310735;1;29/10/87;2066
32146;1;03/11/89;2000
225032;1;13/02/88;1000
376430;1;13/03/89;3011
1001090;1;22/04/88;1006
389189;1;07/08/82;3200
74105;1;10/08/83;2092
242422;1;15/11/84;2097
493191;1;09/01/02;2000
344194;1;26/12/01;8045
386997;1;04/10/01;1064
1301831;1;18/12/73;8100
154318;1;30/11/74;2000
455304;1;22/03/74;2010
899087;1;20/12/72;2096
861914;1;19/03/74;2036
952787;1;08/08/88;4215
1221787;1;13/07/88;4116
269006;1;22/12/88;1130
419492;1;25/09/89;2083
1299164;1;07/03/90;1005
310229;1;25/08/90;2080
999685;1;24/08/90;2010
425782;1;04/09/90;2080
431736;1;23/05/89;2010
481325;1;06/10/89;2036
262776;1;22/05/09;3000
232944;1;07/04/09;3000
1070002;1;15/01/10;3000
1367509;1;19/03/09;4081
978213;1;19/03/09;3027
910105;1;19/03/09;3042
1212332;1;30/06/87;2060
1237288;1;12/05/09;
317278;1;07/07/00;2010
906495;1;12/06/00;2078
1015692;1;24/06/00;1004
77582;1;24/06/00;2013
219918;1;16/03/12;3061
878573;1;30/03/99;2000
432433;1;09/03/98;7080
1102601;1;04/09/97;1006
908732;1;04/05/98;2074
468685;1;31/12/13;3002
461663;1;04/08/88;3000
30635;1;22/08/88;3013
1104521;1;04/06/85;3011
1105054;1;01/02/87;3042
249930;1;05/08/89;3062
1092832;1;16/09/89;3003
246055;1;05/09/92;1006
331228;1;06/10/90;2040
877184;1;17/08/90;1055
28946;1;18/07/89;0
42969;1;21/07/89;2030
148924;1;08/09/14;3054
30153;1;12/08/82;8000
1096034;1;19/03/86;8011
961012;1;27/06/83;8010
936811;1;24/03/84;8030
84802;1;29/04/95;3069
447180;1;16/10/98;3000
881155;1;29/06/66;2000
1229009;1;08/01/63;2091
1230358;1;13/06/86;2000
300074;1;25/08/78;4000
185266;1;22/02/84;2083
145019;1;22/02/84;1000
1089156;1;26/03/88;2074
385011;1;07/02/89;2013
979596;1;27/03/87;2013
464741;1;08/02/95;3021
536221;1;02/02/15;3000
1296287;1;16/04/84;2011
347991;1;06/04/83;2080
891815;1;16/04/83;8090
1105082;1;07/05/84;2030
224519;1;01/02/83;1145
261177;1;28/09/06;
1233964;1;15/04/06;1003
1313536;1;02/10/06;2045
1027654;1;20/10/05;1055
1099536;1;10/06/06;2062
1041545;1;24/08/06;3000
915461;1;24/08/06;3000
254095;1;16/11/06;3018
358529;1;08/02/06;3060
30742;1;16/02/76;6000
982101;1;08/03/84;4042
425032;1;18/07/84;4000
1048380;1;20/07/84;8080
33936;1;30/10/84;9000
874704;1;16/10/79;3000
28304;1;10/04/79;1000
317283;1;18/10/79;2073
1064137;1;09/06/88;2037
954087;1;04/12/87;4070
871386;1;13/06/88;2074
191950;1;14/08/81;3000
1225555;1;15/07/81;2036
900268;1;21/01/82;1090
1369039;1;23/09/81;1240
1316925;1;20/10/81;1091
717396;1;17/08/81;8010
1386805;1;05/08/81;8070
65142;1;29/07/81;6032
200275;1;17/09/80;1013
1025161;1;01/04/81;2070
917520;1;11/11/80;3021
999826;1;29/11/80;1110
339129;1;31/07/80;1110
33125;1;24/09/80;1006
368266;1;25/09/80;2000
1214215;1;09/12/80;6080
898544;1;10/09/88;2016
42952;1;04/05/89;2041
877298;1;12/10/87;2026
1229454;1;21/05/81;6071
220133;1;07/01/03;1000
915127;1;23/08/03;2010
1225649;1;15/02/03;1013
1380690;1;20/11/02;1125
54612;1;20/01/00;2010
1015862;1;05/01/96;2037
149812;1;30/06/98;2053
945944;1;11/06/96;2042
907434;1;23/10/84;2092
35202;1;24/07/85;3011
1053221;1;10/09/84;2010
892131;1;20/08/84;2011
497929;1;04/11/06;1006
1043973;1;22/02/07;2073
444911;1;04/05/07;1009
908013;1;25/05/07;2074
29484;1;19/01/70;3011
1003612;1;23/09/70;6000
1021401;1;27/11/80;4180
229546;1;22/07/75;8060
1095141;1;16/01/80;1004
1081056;1;16/01/80;2080
1082006;1;10/05/78;2080
1230618;1;04/06/62;2000
539113;1;30/01/79;2000
911325;1;22/12/78;2037
978137;1;29/11/78;3000
34336;1;30/12/77;4100
875533;1;26/08/78;2036
943655;1;01/02/78;1007
1078862;1;11/08/77;3000
1064682;1;08/10/77;2037
252978;1;09/05/78;4100
1093692;1;26/12/77;3000
500301;1;17/10/85;4070
1096878;1;04/03/86;3070
538021;1;11/11/02;2092
1012038;1;23/03/00;2030
896930;1;27/06/00;1055
1334893;1;06/03/10;2040
1026065;1;29/05/10;1064
475100;1;10/12/03;9100
905219;1;27/08/03;2042
347039;1;09/12/09;2090
534887;1;08/01/04;2070
1324331;1;17/08/13;3000
912706;1;22/09/93;2024
1300381;1;05/02/94;2086
226469;1;28/03/00;3000
385423;1;20/06/00;3012
515151;1;22/04/00;2020
1102630;1;07/12/96;2074
235159;1;24/06/96;1002
1324178;1;03/09/03;3000
357768;1;24/12/03;2094
1316172;1;19/08/03;3000
1319540;1;09/07/04;3031
155192;1;31/03/04;3050
380755;1;14/03/95;8000
429593;2;19/09/91;2015
1297059;1;19/09/91;2080
213157;1;06/12/90;0
974145;1;26/03/91;2010
388889;1;20/05/87;1004
178124;1;22/06/82;3011
880694;1;23/06/82;3092
133300;1;31/07/82;3042
264799;1;06/08/82;
184412;1;22/12/86;3000
1088416;1;02/04/84;3060
1090645;1;26/11/94;2010
1226094;1;08/07/97;2080
32817;1;05/07/95;1000
180779;1;11/07/95;7000
27539;1;30/03/95;2052
382845;1;07/03/15;2070
31682;1;08/12/90;3000
1006161;1;27/08/11;2036
401579;1;09/01/09;1009
518850;1;19/01/05;3041
247173;1;10/01/05;3021
888401;1;10/04/93;1055
1052643;1;21/01/80;2033
1361793;1;27/10/80;2009
464313;1;13/12/80;4000
321918;1;18/08/72;4051
1033492;1;16/10/73;8020
28183;1;01/11/74;4000
1096625;1;22/05/74;3000
49877;1;15/02/72;3000
957790;1;16/06/75;1055
407132;1;16/06/75;2033
975033;1;27/01/75;2070
74779;1;13/11/75;2080
906888;1;14/11/85;3200
513847;1;23/08/85;2010
419100;1;03/06/02;2052
1000924;1;13/03/02;2062
1045294;1;07/02/02;2011
529573;1;17/07/01;1001
1078675;1;22/05/01;2080
916459;1;01/08/86;4012
979373;1;21/02/77;2013
1378221;1;11/12/78;4000
536826;1;27/07/07;1145
1290128;1;16/03/07;2046
1046893;1;19/12/81;4000
30817;1;16/10/81;2042
256015;1;02/07/81;1002
1297234;1;04/06/73;4054
527614;1;30/06/73;2052
269253;1;31/08/71;2078
1110921;1;27/07/06;5033
66048;1;20/11/06;2094
177039;1;16/04/07;1003
319605;1;26/04/07;4021
31215;1;12/07/77;7015
30673;1;22/02/82;6000
397116;1;24/05/82;1145
901827;1;17/12/81;4002
892216;1;14/06/82;4060
887461;1;02/02/82;8020
890093;1;20/08/02;2053
220497;1;05/06/02;2050
1300684;1;14/08/02;2046
498437;1;19/06/03;2036
79383;1;06/07/02;2046
227230;1;22/11/57;3000
1099469;1;24/07/79;5000
175882;1;30/08/79;4000
1016638;1;06/10/79;2037
1031493;1;26/09/78;3200
287591;1;05/12/79;3000
211685;1;29/09/80;2080
186361;1;01/08/80;5110
393965;1;17/06/83;2051
439294;1;08/12/83;1095
1001485;1;03/05/84;1004
1219425;1;08/05/84;1089
1104845;1;03/10/91;2013
51644;1;03/10/91;1000
442415;1;04/11/70;1124
896459;1;08/06/72;5000
898525;1;17/06/72;2094
418386;1;03/10/80;2090
868436;1;07/11/73;9000
958519;1;03/02/89;3000
896354;1;03/06/92;2080
44959;1;01/07/95;3002
212109;1;04/03/97;3003
518259;1;10/07/95;3040
1096890;1;26/08/06;3012
1015894;1;18/10/94;2080
262267;1;02/04/02;
1094002;1;11/07/02;3000
175395;1;07/03/95;3065
397099;1;28/03/95;3000
481465;1;06/07/09;0
1007941;1;12/11/08;3000
915715;1;29/06/09;3000
1312766;1;10/01/90;3000
45382;1;13/07/87;3000
368850;1;26/06/86;3000
439251;1;14/06/99;2010
1024646;1;06/12/99;1164
54291;1;29/02/00;2010
1227924;1;26/02/00;3100
916676;1;06/11/86;3052
425485;1;09/09/87;3060
234668;1;17/06/88;3000
1304740;1;20/04/92;3067
1099979;1;26/01/95;3019
942170;1;18/09/03;1053
1231718;1;15/10/03;1002
348783;1;04/01/13;1095
293348;1;08/05/13;2070
336963;1;01/03/86;7080
329189;1;07/01/93;2086
51029;1;15/11/95;2072
873412;1;07/06/93;2000
69171;1;29/11/95;7050
390562;1;25/02/87;3000
124423;1;04/09/85;3000
239196;1;17/05/10;3000
440900;1;14/03/83;8050
1097263;1;22/01/87;3000
147953;1;21/09/88;1005
1100796;1;20/02/88;3000
1082642;1;05/04/89;
1007820;1;14/03/86;3051
57280;1;25/04/01;2043
1092485;1;24/08/95;7000
223511;1;23/09/95;2080
730068;1;28/07/87;3000
1096661;1;27/11/83;
442063;1;11/04/81;1000
863804;1;06/12/85;1055
1039871;1;08/02/80;8050
255815;1;20/09/88;2086
898056;1;14/01/81;2011
69849;1;05/12/80;3000
31655;1;25/03/81;9070
177902;1;08/01/81;3032
367787;1;07/01/81;3000
376962;1;06/11/80;2022
906723;1;08/03/84;1004
1056392;1;22/02/83;3044
805631;1;13/10/83;1003
1008313;1;08/03/83;5000
861255;1;07/08/73;4165
285062;1;22/05/09;1005
749537;1;13/10/08;2010
1333469;1;12/05/09;2097
948480;1;12/04/02;1055
29074;1;11/06/79;2013
1074056;1;19/12/79;8020
899454;1;04/03/60;1097
382461;1;24/11/80;1082
509059;1;31/07/09;1110
470435;1;07/01/09;2026
96862;1;27/11/78;2080
897843;1;09/08/79;5020
210164;1;15/12/80;1135
1326254;1;16/11/82;2037
991622;1;20/12/72;1049
145358;1;03/01/81;8000
1085310;1;16/09/80;8000
982645;1;17/02/82;4030
1094442;1;26/11/79;5000
165823;1;24/12/80;2011
84689;1;13/09/75;3000
306643;1;03/12/77;2063
963503;1;17/09/85;2080
1381594;1;18/11/85;0000
1089850;1;21/02/86;2024
238940;1;15/11/08;
243815;1;12/12/09;2017
1098092;1;11/09/08;2036
1382401;1;09/09/99;3083
1361384;1;12/01/02;3000
531846;1;08/02/02;3000
1095820;1;18/06/99;3000
1334437;1;02/03/99;3021
33106;1;26/11/92;3000
1038530;1;29/01/02;3000
29087;1;24/10/87;2090
1025101;1;04/03/88;2070
428874;1;04/01/88;2074
985376;1;24/07/13;2009
955800;1;17/05/13;2082
432653;1;17/04/13;2094
1031859;1;08/11/13;7100
498056;1;12/01/13;3000
34766;1;10/04/92;2041
891976;1;08/10/92;2042
1049713;1;06/06/92;2010
869803;1;21/09/91;2068
1102921;1;27/11/91;2080
973593;1;14/07/93;3083
1093675;1;07/10/92;3000
1064992;1;08/10/92;3002
1093140;1;18/09/90;3000
1092959;1;02/10/90;3000
635669;1;22/06/88;3000
1105013;1;07/05/91;3000
1099655;1;16/05/91;3000
401593;1;03/04/12;3000
529130;1;22/03/12;3011
1092949;1;28/05/97;3000
398392;1;26/05/97;3000
355157;1;12/11/79;2080
991411;1;24/09/75;2010
482082;1;08/01/71;7014
336761;1;07/05/68;1057
892049;1;31/12/65;2038
917694;1;29/10/05;2076
908203;1;17/05/82;8090
146542;1;01/08/87;3000
1096459;1;14/08/87;3000
343336;1;26/07/86;3000
936758;1;27/12/11;3054
1041233;1;28/09/11;3000
390986;1;26/12/86;3000
1097114;1;24/06/02;3000
351896;1;08/10/02;3000
27700;1;04/10/02;3000
906291;1;11/12/97;3021
465269;1;31/12/97;3018
383865;1;24/04/97;
994278;1;12/04/07;3011
1335159;1;29/03/96;1000
88253;1;26/11/04;3011
744660;1;09/05/05;3000
262635;1;15/11/05;3000
84880;1;07/10/04;3042
513797;1;23/10/93;1142
143455;2;11/07/96;5020
915649;1;02/10/92;2037
49495;1;27/12/96;2080
1300136;1;30/04/97;2042
1284419;1;18/08/89;2080
891013;1;20/02/95;1000
364585;1;30/06/03;2042
998136;1;22/11/85;2062
1328699;1;16/05/06;6031
976021;1;03/10/06;3000
493643;1;26/10/01;2041
1030868;1;24/03/01;2013
86698;1;30/05/01;4023
256452;1;05/11/01;2052
45328;1;14/09/01;2073
414955;1;16/07/90;3000
163688;1;28/12/94;2096
33712;1;20/07/94;3021
1016192;1;31/01/84;1009
1305347;1;18/05/82;2015
895257;1;05/04/73;5000
269137;1;25/03/02;1124
226955;1;10/08/02;2016
367936;1;27/03/02;2041
979042;1;03/01/83;2063
1030857;1;07/05/03;2091
34812;1;13/01/03;8012
30636;1;27/11/02;1005
358930;1;09/12/02;2074
944955;1;04/06/03;2046
1334359;1;31/01/02;1000
1382310;1;06/02/02;1005
439687;1;14/12/02;7000
540653;1;18/01/02;2010
772360;1;05/05/81;5110
80606;1;06/05/81;7060
1403671;1;12/05/81;1000
954051;1;13/05/81;4000
42502;1;06/03/81;3060
1017545;1;03/06/98;2037
875406;1;31/05/99;2000
148324;1;22/08/75;2062
358242;1;17/12/75;8110
1336471;1;17/10/00;0
1399268;1;28/10/74;2016
899626;1;23/10/82;1000
1011132;1;11/08/81;4060
349167;1;17/10/80;3100
1103436;1;02/07/05;2052
1366183;1;03/11/04;2074
896518;1;12/02/81;4022
180597;1;06/12/82;2016
346738;1;04/10/76;3011
1224033;1;13/12/76;3039
206751;1;11/12/76;2060
268613;1;06/09/76;2078
28266;1;31/05/78;2050
53164;1;27/02/81;4000
1058889;1;26/05/81;2052
382886;1;21/02/81;2078
1041181;1;29/03/73;3000
901885;1;23/02/72;7160
1218041;1;03/06/89;2016
935410;1;11/06/88;1002
386273;1;08/02/95;3050
513814;1;22/09/90;3021
176362;1;29/09/75;2000
161942;1;14/04/77;8000
1307036;1;28/01/75;6011
129233;1;13/04/83;2097
1032974;1;13/04/83;2050
243833;1;22/08/83;2034
892724;1;19/09/83;2080
974648;1;06/04/06;2060
1033456;1;24/09/05;2070
545721;1;22/07/05;
28268;1;20/07/81;2052
897849;1;04/08/81;1003
54207;1;11/05/83;2075
881731;1;21/09/83;2011
512677;1;12/04/73;8080
461051;1;24/09/60;2050
1043679;1;19/04/80;1005
893199;1;01/08/80;5100
904354;1;14/04/05;2013
1233861;1;14/04/05;1073
1029997;1;16/01/04;1214
863404;1;23/10/04;2009
502607;1;25/10/04;2010
185756;1;16/06/07;2089
1301636;1;08/05/80;1000
324553;1;21/05/80;2074
871065;1;12/08/72;2034
455154;1;06/03/73;6132
1092627;1;01/08/73;2073
529436;1;12/03/73;5100
1218920;1;20/10/71;1004
33458;1;01/02/78;2052
154877;1;12/09/78;2013
891149;1;12/09/78;1003
897772;1;07/01/58;2034
1098894;1;21/04/67;2046
138478;1;11/10/97;1220
1285420;1;23/03/95;5000
1312812;1;29/05/92;3052
34413;1;02/07/91;3000
1012244;1;23/12/91;3000
391788;1;18/11/83;0
353009;1;13/05/86;3011
215983;1;06/06/84;3000
1099094;1;06/06/83;3000
340491;1;21/05/97;3000
517275;1;06/04/13;3000
354863;1;02/03/10;3000
1041197;1;07/04/10;3000
69288;1;18/11/10;2015
1319132;1;19/05/05;3021
1334503;1;27/06/05;3000
215355;1;26/07/05;3000
197208;1;26/10/05;3000
475701;1;16/08/04;3000
285733;1;27/11/04;3000
1036441;1;25/11/86;2092
1228170;1;12/05/87;2070
1314785;1;10/09/05;3062
505135;1;21/12/04;5114
1336983;1;26/04/97;3011
1100790;1;05/05/97;3000
1234160;1;05/05/98;3021
1097122;1;30/08/97;3010
523118;1;28/02/08;3022
1231186;1;19/07/94;2083
941991;1;28/05/13;3062
1051877;1;15/07/10;1000
980226;1;11/05/10;2090
1317687;1;18/02/81;8040
894389;1;18/02/81;1164
880116;1;08/04/81;2000
389647;1;18/04/81;2000
1017732;1;27/05/81;2045
1216774;1;17/04/81;2062
1101482;1;01/07/81;2070
981702;1;27/08/05;1000
1219751;1;23/06/01;1110
340108;1;06/03/97;2041
45350;1;16/06/01;9010
1039806;1;06/03/14;8050
528759;1;21/01/15;2051
405685;1;27/05/15;2041
876868;1;02/12/70;8050
65463;1;05/08/78;8050
1096409;1;17/05/75;3064
146048;1;14/05/75;2080
251634;1;04/02/76;2092
